date,portfolio,total_value,cumulative_return,drawdown
2020-04-30,ベースライン（フィルタなし）,5411308.806,-0.4588691194000002,-0.5651642770414859
2020-05-29,ベースライン（フィルタなし）,5564348.806,-0.4435651194000002,-0.5528664649174052
2020-06-30,ベースライン（フィルタなし）,5013008.806,-0.4986991194000002,-0.5971704098761781
2020-07-31,ベースライン（フィルタなし）,4878368.806,-0.5121631194000003,-0.6079896559842951
2020-08-31,ベースライン（フィルタなし）,4798068.806,-0.5201931194000002,-0.6144423109343975
2020-09-30,ベースライン（フィルタなし）,4723848.806,-0.5276151194000002,-0.6204063962444424
2020-10-30,ベースライン（フィルタなし）,3609188.806,-0.6390811194000001,-0.7099769612093384
2020-11-30,ベースライン（フィルタなし）,3769468.806,-0.6230531194000002,-0.6970973655007155
2020-12-30,ベースライン（フィルタなし）,3691278.806,-0.6308721194000001,-0.7033804675000743
2021-01-29,ベースライン（フィルタなし）,3559174.9839999997,-0.6440825016000001,-0.7139959143363851
2021-02-26,ベースライン（フィルタなし）,3628814.9839999997,-0.6371185016,-0.7083998633933573
2021-03-31,ベースライン（フィルタなし）,3804614.9839999997,-0.6195385016000001,-0.6942731293930086
