date,estimated_capital,peak,drawdown
2021-01-28,27353222.747327395,27353222.747327395,0.0
2021-01-29,27356984.599767122,27356984.599767122,0.0
2021-02-01,27368270.157086298,27368270.157086298,0.0
2021-02-02,27372032.00952603,27372032.00952603,0.0
2021-02-03,27375793.86196575,27375793.86196575,0.0
2021-02-04,27379555.71440548,27379555.71440548,0.0
2021-02-05,27383317.566845205,27383317.566845205,0.0
2021-02-08,27394603.124164384,27394603.124164384,0.0
2021-02-09,27398364.976604108,27398364.976604108,0.0
2021-02-10,27402126.829043835,27402126.829043835,0.0
2021-02-12,27409650.533923287,27409650.533923287,0.0
2021-02-15,27420936.091242462,27420936.091242462,0.0
2021-02-16,27424697.943682194,27424697.943682194,0.0
2021-02-17,27428459.796121914,27428459.796121914,0.0
2021-02-18,27432221.648561645,27432221.648561645,0.0
2021-02-19,27435983.50100137,27435983.50100137,0.0
2021-02-22,27447269.05832055,27447269.05832055,0.0
2021-02-24,27454792.7632,27454792.7632,0.0
2021-02-25,27458554.615639724,27458554.615639724,0.0
2021-02-26,27462316.46807945,27462316.46807945,0.0
2021-03-01,27473602.025398627,27473602.025398627,0.0
2021-03-02,27477363.87783836,27477363.87783836,0.0
2021-03-03,27481125.73027808,27481125.73027808,0.0
2021-03-04,27484887.58271781,27484887.58271781,0.0
2021-03-05,27488649.435157534,27488649.435157534,0.0
2021-03-08,27499934.992476713,27499934.992476713,0.0
2021-03-09,27503696.844916437,27503696.844916437,0.0
2021-03-10,27507458.697356164,27507458.697356164,0.0
2021-03-11,27511220.54979589,27511220.54979589,0.0
2021-03-12,27514982.402235616,27514982.402235616,0.0
2021-03-15,27526267.95955479,27526267.95955479,0.0
2021-03-16,27530029.811994523,27530029.811994523,0.0
2021-03-17,27533791.664434243,27533791.664434243,0.0
2021-03-18,27537553.516873974,27537553.516873974,0.0
2021-03-19,27541315.3693137,27541315.3693137,0.0
2021-03-22,27552600.926632877,27552600.926632877,0.0
2021-03-23,27556362.7790726,27556362.7790726,0.0
2021-03-24,27560124.63151233,27560124.63151233,0.0
2021-03-25,27563886.483952053,27563886.483952053,0.0
2021-03-26,27567648.33639178,27567648.33639178,0.0
2021-03-29,27578933.893710956,27578933.893710956,0.0
2021-03-30,27582695.746150687,27582695.746150687,0.0
2021-03-31,27586457.598590408,27586457.598590408,0.0
2021-04-01,27590219.45103014,27590219.45103014,0.0
2021-04-02,27593981.303469863,27593981.303469863,0.0
2021-04-05,27605266.860789042,27605266.860789042,0.0
2021-04-06,27609028.713228766,27609028.713228766,0.0
2021-04-07,27612790.565668494,27612790.565668494,0.0
2021-04-08,27616552.418108217,27616552.418108217,0.0
2021-04-09,27620314.270547945,27620314.270547945,0.0
2021-04-12,27631599.82786712,27631599.82786712,0.0
2021-04-13,27635361.680306852,27635361.680306852,0.0
2021-04-14,27639123.532746572,27639123.532746572,0.0
2021-04-15,27642885.385186303,27642885.385186303,0.0
2021-04-16,27646647.237626024,27646647.237626024,0.0
2021-04-19,27657932.794945206,27657932.794945206,0.0
2021-04-20,27661694.64738493,27661694.64738493,0.0
2021-04-21,27665456.499824658,27665456.499824658,0.0
2021-04-22,27669218.352264382,27669218.352264382,0.0
2021-04-23,27672980.20470411,27672980.20470411,0.0
2021-04-26,27684265.762023285,27684265.762023285,0.0
2021-04-27,27688027.614463016,27688027.614463016,0.0
2021-04-28,27691789.466902737,27691789.466902737,0.0
2021-04-30,27699313.171782188,27699313.171782188,0.0
2021-05-06,27721884.286420546,27721884.286420546,0.0
2021-05-07,27725646.138860274,27725646.138860274,0.0
2021-05-10,27736931.69617945,27736931.69617945,0.0
2021-05-11,27740693.54861918,27740693.54861918,0.0
2021-05-12,27744455.4010589,27744455.4010589,0.0
2021-05-13,27748217.253498632,27748217.253498632,0.0
2021-05-14,27751979.105938353,27751979.105938353,0.0
2021-05-17,27763264.663257536,27763264.663257536,0.0
2021-05-18,27767026.51569726,27767026.51569726,0.0
2021-05-19,27770788.368136987,27770788.368136987,0.0
2021-05-20,27774550.22057671,27774550.22057671,0.0
2021-05-21,27778312.07301644,27778312.07301644,0.0
2021-05-24,27789597.630335614,27789597.630335614,0.0
2021-05-25,27793359.482775345,27793359.482775345,0.0
2021-05-26,27797121.335215066,27797121.335215066,0.0
2021-05-27,27800883.187654797,27800883.187654797,0.0
2021-05-28,27804645.040094517,27804645.040094517,0.0
2021-05-31,27815930.5974137,27815930.5974137,0.0
2021-06-01,27819692.449853424,27819692.449853424,0.0
2021-06-02,27823454.30229315,27823454.30229315,0.0
2021-06-03,27827216.154732876,27827216.154732876,0.0
2021-06-04,27830978.007172603,27830978.007172603,0.0
2021-06-07,27842263.56449178,27842263.56449178,0.0
2021-06-08,27846025.41693151,27846025.41693151,0.0
2021-06-09,27849787.26937123,27849787.26937123,0.0
2021-06-10,27853549.12181096,27853549.12181096,0.0
2021-06-11,27857310.97425068,27857310.97425068,0.0
2021-06-14,27868596.531569865,27868596.531569865,0.0
2021-06-15,27872358.38400959,27872358.38400959,0.0
2021-06-16,27876120.236449316,27876120.236449316,0.0
2021-06-17,27879882.08888904,27879882.08888904,0.0
2021-06-18,27883643.941328768,27883643.941328768,0.0
2021-06-21,27894929.498647943,27894929.498647943,0.0
2021-06-22,27898691.35108767,27898691.35108767,0.0
2021-06-23,27902453.203527395,27902453.203527395,0.0
2021-06-24,27906215.055967126,27906215.055967126,0.0
2021-06-25,27909976.908406846,27909976.908406846,0.0
2021-06-28,27921262.46572603,27921262.46572603,0.0
2021-06-29,27925024.318165753,27925024.318165753,0.0
2021-06-30,27928786.17060548,27928786.17060548,0.0
2021-07-01,27932548.023045205,27932548.023045205,0.0
2021-07-02,27936309.875484932,27936309.875484932,0.0
2021-07-05,27947595.432804108,27947595.432804108,0.0
2021-07-06,27951357.285243835,27951357.285243835,0.0
2021-07-07,27955119.13768356,27955119.13768356,0.0
2021-07-08,27958880.99012329,27958880.99012329,0.0
2021-07-09,27962642.84256301,27962642.84256301,0.0
2021-07-12,27973928.399882194,27973928.399882194,0.0
2021-07-13,27977690.252321918,27977690.252321918,0.0
2021-07-14,27981452.104761645,27981452.104761645,0.0
2021-07-15,27985213.95720137,27985213.95720137,0.0
2021-07-16,27988975.809641097,27988975.809641097,0.0
2021-07-19,28000261.366960272,28000261.366960272,0.0
2021-07-20,28004023.2194,28004023.2194,0.0
2021-07-21,28007785.071839724,28007785.071839724,0.0
2021-07-26,28026594.33403836,28026594.33403836,0.0
2021-07-27,28030356.186478082,28030356.186478082,0.0
2021-07-28,28034118.03891781,28034118.03891781,0.0
2021-07-29,28037879.891357534,28037879.891357534,0.0
2021-07-30,28041641.74379726,28041641.74379726,0.0
2021-08-02,28052927.301116437,28052927.301116437,0.0
2021-08-03,28056689.153556164,28056689.153556164,0.0
2021-08-04,28060451.00599589,28060451.00599589,0.0
2021-08-05,28064212.85843562,28064212.85843562,0.0
2021-08-06,28067974.71087534,28067974.71087534,0.0
2021-08-10,28083022.120634247,28083022.120634247,0.0
2021-08-11,28086783.973073974,28086783.973073974,0.0
2021-08-12,28090545.8255137,28090545.8255137,0.0
2021-08-13,28094307.677953426,28094307.677953426,0.0
2021-08-16,28105593.2352726,28105593.2352726,0.0
2021-08-17,28109355.08771233,28109355.08771233,0.0
2021-08-18,28113116.940152053,28113116.940152053,0.0
2021-08-19,28116878.792591784,28116878.792591784,0.0
2021-08-20,28120640.645031504,28120640.645031504,0.0
2021-08-23,28131926.202350687,28131926.202350687,0.0
2021-08-24,28135688.05479041,28135688.05479041,0.0
2021-08-25,28139449.90723014,28139449.90723014,0.0
2021-08-26,28143211.759669863,28143211.759669863,0.0
2021-08-27,28146973.61210959,28146973.61210959,0.0
2021-08-30,28158259.169428766,28158259.169428766,0.0
2021-08-31,28162021.021868493,28162021.021868493,0.0
2021-09-01,28165782.874308217,28165782.874308217,0.0
2021-09-02,28169544.72674795,28169544.72674795,0.0
2021-09-03,28173306.57918767,28173306.57918767,0.0
2021-09-06,28184592.13650685,28184592.13650685,0.0
2021-09-07,28188353.988946576,28188353.988946576,0.0
2021-09-08,28192115.841386303,28192115.841386303,0.0
2021-09-09,28195877.693826027,28195877.693826027,0.0
2021-09-10,28199639.546265755,28199639.546265755,0.0
2021-09-13,28210925.10358493,28210925.10358493,0.0
2021-09-14,28214686.956024658,28214686.956024658,0.0
2021-09-15,28218448.80846438,28218448.80846438,0.0
2021-09-16,28222210.660904113,28222210.660904113,0.0
2021-09-17,28225972.513343833,28225972.513343833,0.0
2021-09-21,28241019.92310274,28241019.92310274,0.0
2021-09-22,28244781.775542468,28244781.775542468,0.0
2021-09-24,28252305.48042192,28252305.48042192,0.0
2021-09-27,28263591.037741095,28263591.037741095,0.0
2021-09-28,28267352.890180822,28267352.890180822,0.0
2021-09-29,28271114.742620546,28271114.742620546,0.0
2021-09-30,28274876.595060274,28274876.595060274,0.0
2021-10-01,28278638.447499998,28278638.447499998,0.0
2021-10-04,28308985.730667572,28308985.730667572,0.0
2021-10-05,28319101.491723433,28319101.491723433,0.0
2021-10-06,28329217.25277929,28329217.25277929,0.0
2021-10-07,28339333.01383515,28339333.01383515,0.0
2021-10-08,28349448.774891004,28349448.774891004,0.0
2021-10-11,28379796.05805858,28379796.05805858,0.0
2021-10-12,28389911.81911444,28389911.81911444,0.0
2021-10-13,28400027.5801703,28400027.5801703,0.0
2021-10-14,28410143.341226153,28410143.341226153,0.0
2021-10-15,28420259.102282014,28420259.102282014,0.0
2021-10-18,28450606.385449592,28450606.385449592,0.0
2021-10-19,28460722.146505445,28460722.146505445,0.0
2021-10-20,28470837.907561306,28470837.907561306,0.0
2021-10-21,28480953.668617167,28480953.668617167,0.0
2021-10-22,28491069.42967302,28491069.42967302,0.0
2021-10-25,28521416.712840594,28521416.712840594,0.0
2021-10-26,28531532.473896455,28531532.473896455,0.0
2021-10-27,28541648.234952316,28541648.234952316,0.0
2021-10-28,28551763.996008173,28551763.996008173,0.0
2021-10-29,28561879.757064033,28561879.757064033,0.0
2021-11-01,28592227.040231608,28592227.040231608,0.0
2021-11-02,28602342.80128746,28602342.80128746,0.0
2021-11-04,28622574.323399182,28622574.323399182,0.0
2021-11-05,28632690.084455036,28632690.084455036,0.0
2021-11-08,28663037.367622614,28663037.367622614,0.0
2021-11-09,28673153.128678475,28673153.128678475,0.0
2021-11-10,28683268.889734328,28683268.889734328,0.0
2021-11-11,28693384.65079019,28693384.65079019,0.0
2021-11-12,28703500.41184605,28703500.41184605,0.0
2021-11-15,28733847.695013624,28733847.695013624,0.0
2021-11-16,28743963.45606948,28743963.45606948,0.0
2021-11-17,28754079.21712534,28754079.21712534,0.0
2021-11-18,28764194.978181195,28764194.978181195,0.0
2021-11-19,28774310.739237055,28774310.739237055,0.0
2021-11-22,28804658.02240463,28804658.02240463,0.0
2021-11-24,28824889.544516344,28824889.544516344,0.0
2021-11-25,28835005.305572204,28835005.305572204,0.0
2021-11-26,28845121.066628065,28845121.066628065,0.0
2021-11-29,28875468.349795636,28875468.349795636,0.0
2021-11-30,28885584.110851496,28885584.110851496,0.0
2021-12-01,28895699.871907357,28895699.871907357,0.0
2021-12-02,28905815.63296321,28905815.63296321,0.0
2021-12-03,28915931.39401907,28915931.39401907,0.0
2021-12-06,28946278.677186646,28946278.677186646,0.0
2021-12-07,28956394.438242506,28956394.438242506,0.0
2021-12-08,28966510.199298363,28966510.199298363,0.0
2021-12-09,28976625.960354224,28976625.960354224,0.0
2021-12-10,28986741.721410077,28986741.721410077,0.0
2021-12-13,29017089.00457765,29017089.00457765,0.0
2021-12-14,29027204.765633512,29027204.765633512,0.0
2021-12-15,29037320.526689373,29037320.526689373,0.0
2021-12-16,29047436.287745226,29047436.287745226,0.0
2021-12-17,29057552.048801087,29057552.048801087,0.0
2021-12-20,29087899.331968665,29087899.331968665,0.0
2021-12-21,29098015.09302452,29098015.09302452,0.0
2021-12-22,29108130.85408038,29108130.85408038,0.0
2021-12-23,29118246.61513624,29118246.61513624,0.0
2021-12-24,29128362.376192093,29128362.376192093,0.0
2021-12-27,29158709.65935967,29158709.65935967,0.0
2021-12-28,29168825.42041553,29168825.42041553,0.0
2021-12-29,29178941.18147139,29178941.18147139,0.0
2021-12-30,29189056.942527246,29189056.942527246,0.0
2022-01-04,29239635.747806534,29239635.747806534,0.0
2022-01-05,29249751.508862395,29249751.508862395,0.0
2022-01-06,29259867.269918256,29259867.269918256,0.0
2022-01-07,29269983.030974112,29269983.030974112,0.0
2022-01-11,29310446.075197548,29310446.075197548,0.0
2022-01-12,29320561.8362534,29320561.8362534,0.0
2022-01-13,29330677.59730926,29330677.59730926,0.0
2022-01-14,29340793.358365122,29340793.358365122,0.0
2022-01-17,29371140.641532697,29371140.641532697,0.0
2022-01-18,29381256.402588554,29381256.402588554,0.0
2022-01-19,29391372.163644414,29391372.163644414,0.0
2022-01-20,29401487.924700275,29401487.924700275,0.0
2022-01-21,29411603.68575613,29411603.68575613,0.0
2022-01-24,29441950.968923703,29441950.968923703,0.0
2022-01-25,29452066.729979564,29452066.729979564,0.0
2022-01-26,29462182.491035417,29462182.491035417,0.0
2022-01-27,29472298.252091277,29472298.252091277,0.0
2022-01-28,29482414.013147138,29482414.013147138,0.0
2022-01-31,29512761.296314716,29512761.296314716,0.0
2022-02-01,29522877.05737057,29522877.05737057,0.0
2022-02-02,29532992.81842643,29532992.81842643,0.0
2022-02-03,29543108.579482283,29543108.579482283,0.0
2022-02-04,29553224.340538144,29553224.340538144,0.0
2022-02-07,29583571.62370572,29583571.62370572,0.0
2022-02-08,29593687.38476158,29593687.38476158,0.0
2022-02-09,29603803.145817436,29603803.145817436,0.0
2022-02-10,29613918.906873297,29613918.906873297,0.0
2022-02-14,29654381.951096725,29654381.951096725,0.0
2022-02-15,29664497.712152585,29664497.712152585,0.0
2022-02-16,29674613.473208446,29674613.473208446,0.0
2022-02-17,29684729.234264303,29684729.234264303,0.0
2022-02-18,29694844.995320164,29694844.995320164,0.0
2022-02-21,29725192.27848774,29725192.27848774,0.0
2022-02-22,29735308.03954359,29735308.03954359,0.0
2022-02-24,29755539.561655313,29755539.561655313,0.0
2022-02-25,29765655.322711166,29765655.322711166,0.0
2022-02-28,29796002.605878744,29796002.605878744,0.0
2022-03-01,29806118.366934605,29806118.366934605,0.0
2022-03-02,29816234.127990466,29816234.127990466,0.0
2022-03-03,29826349.88904632,29826349.88904632,0.0
2022-03-04,29836465.65010218,29836465.65010218,0.0
2022-03-07,29866812.933269754,29866812.933269754,0.0
2022-03-08,29876928.694325607,29876928.694325607,0.0
2022-03-09,29887044.455381468,29887044.455381468,0.0
2022-03-10,29897160.21643733,29897160.21643733,0.0
2022-03-11,29907275.977493186,29907275.977493186,0.0
2022-03-14,29937623.26066076,29937623.26066076,0.0
2022-03-15,29947739.02171662,29947739.02171662,0.0
2022-03-16,29957854.782772474,29957854.782772474,0.0
2022-03-17,29967970.543828335,29967970.543828335,0.0
2022-03-18,29978086.304884195,29978086.304884195,0.0
2022-03-22,30018549.349107627,30018549.349107627,0.0
2022-03-23,30028665.110163487,30028665.110163487,0.0
2022-03-24,30038780.87121935,30038780.87121935,0.0
2022-03-25,30048896.6322752,30048896.6322752,0.0
2022-03-28,30079243.915442776,30079243.915442776,0.0
2022-03-29,30089359.676498637,30089359.676498637,0.0
2022-03-30,30099475.437554494,30099475.437554494,0.0
2022-03-31,30109591.198610354,30109591.198610354,0.0
2022-04-01,30119706.959666215,30119706.959666215,0.0
2022-04-04,30150054.24283379,30150054.24283379,0.0
2022-04-05,30160170.003889643,30160170.003889643,0.0
2022-04-06,30170285.764945503,30170285.764945503,0.0
2022-04-07,30180401.526001357,30180401.526001357,0.0
2022-04-08,30190517.287057217,30190517.287057217,0.0
2022-04-11,30220864.570224795,30220864.570224795,0.0
2022-04-12,30230980.331280656,30230980.331280656,0.0
2022-04-13,30241096.09233651,30241096.09233651,0.0
2022-04-14,30251211.85339237,30251211.85339237,0.0
2022-04-15,30261327.614448223,30261327.614448223,0.0
2022-04-18,30291674.897615798,30291674.897615798,0.0
2022-04-19,30301790.65867166,30301790.65867166,0.0
2022-04-20,30311906.41972752,30311906.41972752,0.0
2022-04-21,30322022.180783376,30322022.180783376,0.0
2022-04-22,30332137.941839237,30332137.941839237,0.0
2022-04-25,30362485.22500681,30362485.22500681,0.0
2022-04-26,30372600.986062672,30372600.986062672,0.0
2022-04-27,30382716.747118525,30382716.747118525,0.0
2022-04-28,30392832.508174386,30392832.508174386,0.0
2022-05-02,30433295.552397817,30433295.552397817,0.0
2022-05-06,30473758.596621253,30473758.596621253,0.0
2022-05-09,30504105.879788827,30504105.879788827,0.0
2022-05-10,30514221.640844684,30514221.640844684,0.0
2022-05-11,30524337.401900545,30524337.401900545,0.0
2022-05-12,30534453.162956405,30534453.162956405,0.0
2022-05-13,30544568.92401226,30544568.92401226,0.0
2022-05-16,30574916.207179833,30574916.207179833,0.0
2022-05-17,30585031.968235694,30585031.968235694,0.0
2022-05-18,30595147.729291547,30595147.729291547,0.0
2022-05-19,30605263.490347408,30605263.490347408,0.0
2022-05-20,30615379.25140327,30615379.25140327,0.0
2022-05-23,30645726.534570847,30645726.534570847,0.0
2022-05-24,30655842.2956267,30655842.2956267,0.0
2022-05-25,30665958.05668256,30665958.05668256,0.0
2022-05-26,30676073.81773842,30676073.81773842,0.0
2022-05-27,30686189.578794274,30686189.578794274,0.0
2022-05-30,30716536.86196185,30716536.86196185,0.0
2022-05-31,30726652.62301771,30726652.62301771,0.0
2022-06-01,30736768.384073567,30736768.384073567,0.0
2022-06-02,30746884.145129427,30746884.145129427,0.0
2022-06-03,30756999.906185288,30756999.906185288,0.0
2022-06-06,30787347.189352863,30787347.189352863,0.0
2022-06-07,30797462.950408716,30797462.950408716,0.0
2022-06-08,30807578.711464576,30807578.711464576,0.0
2022-06-09,30817694.47252043,30817694.47252043,0.0
2022-06-10,30827810.23357629,30827810.23357629,0.0
2022-06-13,30858157.51674387,30858157.51674387,0.0
2022-06-14,30868273.27779973,30868273.27779973,0.0
2022-06-15,30878389.038855582,30878389.038855582,0.0
2022-06-16,30888504.799911443,30888504.799911443,0.0
2022-06-17,30898620.560967296,30898620.560967296,0.0
2022-06-20,30928967.844134875,30928967.844134875,0.0
2022-06-21,30939083.605190735,30939083.605190735,0.0
2022-06-22,30949199.366246596,30949199.366246596,0.0
2022-06-23,30959315.12730245,30959315.12730245,0.0
2022-06-24,30969430.88835831,30969430.88835831,0.0
2022-06-27,30999778.171525884,30999778.171525884,0.0
2022-06-28,31009893.932581745,31009893.932581745,0.0
2022-06-29,31020009.6936376,31020009.6936376,0.0
2022-06-30,31030125.45469346,31030125.45469346,0.0
2022-07-01,31040241.215749316,31040241.215749316,0.0
2022-07-04,31070588.49891689,31070588.49891689,0.0
2022-07-05,31080704.25997275,31080704.25997275,0.0
2022-07-06,31090820.02102861,31090820.02102861,0.0
2022-07-07,31100935.782084465,31100935.782084465,0.0
2022-07-08,31111051.543140326,31111051.543140326,0.0
2022-07-11,31141398.8263079,31141398.8263079,0.0
2022-07-12,31151514.587363757,31151514.587363757,0.0
2022-07-13,31161630.348419618,31161630.348419618,0.0
2022-07-14,31171746.10947548,31171746.10947548,0.0
2022-07-15,31181861.87053133,31181861.87053133,0.0
2022-07-19,31222324.914754767,31222324.914754767,0.0
2022-07-20,31232440.675810628,31232440.675810628,0.0
2022-07-21,31242556.43686648,31242556.43686648,0.0
2022-07-22,31252672.19792234,31252672.19792234,0.0
2022-07-25,31283019.48108992,31283019.48108992,0.0
2022-07-26,31293135.242145773,31293135.242145773,0.0
2022-07-27,31303251.003201634,31303251.003201634,0.0
2022-07-28,31313366.764257494,31313366.764257494,0.0
2022-07-29,31323482.525313348,31323482.525313348,0.0
2022-08-01,31353829.808480926,31353829.808480926,0.0
2022-08-02,31363945.569536783,31363945.569536783,0.0
2022-08-03,31374061.33059264,31374061.33059264,0.0
2022-08-04,31384177.0916485,31384177.0916485,0.0
2022-08-05,31394292.85270436,31394292.85270436,0.0
2022-08-08,31424640.135871936,31424640.135871936,0.0
2022-08-09,31434755.89692779,31434755.89692779,0.0
2022-08-10,31444871.65798365,31444871.65798365,0.0
2022-08-12,31465103.180095367,31465103.180095367,0.0
2022-08-15,31495450.46326294,31495450.46326294,0.0
2022-08-16,31505566.224318802,31505566.224318802,0.0
2022-08-17,31515681.985374656,31515681.985374656,0.0
2022-08-18,31525797.746430516,31525797.746430516,0.0
2022-08-19,31535913.50748637,31535913.50748637,0.0
2022-08-22,31566260.790653948,31566260.790653948,0.0
2022-08-23,31576376.55170981,31576376.55170981,0.0
2022-08-24,31586492.31276567,31586492.31276567,0.0
2022-08-25,31596608.073821522,31596608.073821522,0.0
2022-08-26,31606723.834877383,31606723.834877383,0.0
2022-08-29,31637071.118044958,31637071.118044958,0.0
2022-08-30,31647186.87910082,31647186.87910082,0.0
2022-08-31,31657302.64015667,31657302.64015667,0.0
2022-09-01,31667418.401212532,31667418.401212532,0.0
2022-09-02,31677534.16226839,31677534.16226839,0.0
2022-09-05,31707881.445435964,31707881.445435964,0.0
2022-09-06,31717997.206491824,31717997.206491824,0.0
2022-09-07,31728112.967547685,31728112.967547685,0.0
2022-09-08,31738228.728603538,31738228.728603538,0.0
2022-09-09,31748344.4896594,31748344.4896594,0.0
2022-09-12,31778691.772826973,31778691.772826973,0.0
2022-09-13,31788807.53388283,31788807.53388283,0.0
2022-09-14,31798923.29493869,31798923.29493869,0.0
2022-09-15,31809039.05599455,31809039.05599455,0.0
2022-09-16,31819154.817050405,31819154.817050405,0.0
2022-09-20,31859617.86127384,31859617.86127384,0.0
2022-09-21,31869733.6223297,31869733.6223297,0.0
2022-09-22,31879849.383385558,31879849.383385558,0.0
2022-09-26,31920312.427608993,31920312.427608993,0.0
2022-09-27,31930428.188664846,31930428.188664846,0.0
2022-09-28,31940543.949720707,31940543.949720707,0.0
2022-09-29,31950659.71077656,31950659.71077656,0.0
2022-09-30,31960775.47183242,31960775.47183242,0.0
2022-10-03,31991122.755,31991122.755,0.0
2022-10-04,32020834.336149722,32020834.336149722,0.0
2022-10-05,32050545.91729945,32050545.91729945,0.0
2022-10-06,32080257.498449173,32080257.498449173,0.0
2022-10-07,32109969.079598896,32109969.079598896,0.0
2022-10-11,32228815.4041978,32228815.4041978,0.0
2022-10-12,32258526.985347524,32258526.985347524,0.0
2022-10-13,32288238.56649725,32288238.56649725,0.0
2022-10-14,32317950.147646975,32317950.147646975,0.0
2022-10-17,32407084.891096156,32407084.891096156,0.0
2022-10-18,32436796.47224588,32436796.47224588,0.0
2022-10-19,32466508.053395603,32466508.053395603,0.0
2022-10-20,32496219.634545326,32496219.634545326,0.0
2022-10-21,32525931.215695053,32525931.215695053,0.0
2022-10-24,32615065.95914423,32615065.95914423,0.0
2022-10-25,32644777.540293958,32644777.540293958,0.0
2022-10-26,32674489.12144368,32674489.12144368,0.0
2022-10-27,32704200.702593405,32704200.702593405,0.0
2022-10-28,32733912.283743132,32733912.283743132,0.0
2022-10-31,32823047.027192302,32823047.027192302,0.0
2022-11-01,32852758.608342037,32852758.608342037,0.0
2022-11-02,32882470.18949176,32882470.18949176,0.0
2022-11-04,32941893.351791207,32941893.351791207,0.0
2022-11-07,33031028.09524038,33031028.09524038,0.0
2022-11-08,33060739.676390104,33060739.676390104,0.0
2022-11-09,33090451.25753984,33090451.25753984,0.0
2022-11-10,33120162.838689562,33120162.838689562,0.0
2022-11-11,33149874.419839285,33149874.419839285,0.0
2022-11-14,33239009.16328846,33239009.16328846,0.0
2022-11-15,33268720.744438183,33268720.744438183,0.0
2022-11-16,33298432.32558791,33298432.32558791,0.0
2022-11-17,33328143.90673764,33328143.90673764,0.0
2022-11-18,33357855.487887364,33357855.487887364,0.0
2022-11-21,33446990.231336538,33446990.231336538,0.0
2022-11-22,33476701.81248626,33476701.81248626,0.0
2022-11-24,33536124.97478571,33536124.97478571,0.0
2022-11-25,33565836.55593544,33565836.55593544,0.0
2022-11-28,33654971.29938462,33654971.29938462,0.0
2022-11-29,33684682.880534336,33684682.880534336,0.0
2022-11-30,33714394.46168406,33714394.46168406,0.0
2022-12-01,33744106.04283379,33744106.04283379,0.0
2022-12-02,33773817.62398351,33773817.62398351,0.0
2022-12-05,33862952.36743269,33862952.36743269,0.0
2022-12-06,33892663.94858242,33892663.94858242,0.0
2022-12-07,33922375.529732145,33922375.529732145,0.0
2022-12-08,33952087.110881865,33952087.110881865,0.0
2022-12-09,33981798.69203159,33981798.69203159,0.0
2022-12-12,34070933.43548077,34070933.43548077,0.0
2022-12-13,34100645.01663049,34100645.01663049,0.0
2022-12-14,34130356.59778022,34130356.59778022,0.0
2022-12-15,34160068.17892995,34160068.17892995,0.0
2022-12-16,34189779.76007967,34189779.76007967,0.0
2022-12-19,34278914.50352884,34278914.50352884,0.0
2022-12-20,34308626.084678575,34308626.084678575,0.0
2022-12-21,34338337.665828295,34338337.665828295,0.0
2022-12-22,34368049.24697802,34368049.24697802,0.0
2022-12-23,34397760.82812775,34397760.82812775,0.0
2022-12-26,34486895.57157692,34486895.57157692,0.0
2022-12-27,34516607.15272664,34516607.15272664,0.0
2022-12-28,34546318.73387638,34546318.73387638,0.0
2022-12-29,34576030.3150261,34576030.3150261,0.0
2022-12-30,34605741.896175824,34605741.896175824,0.0
2023-01-04,34754299.801924445,34754299.801924445,0.0
2023-01-05,34784011.38307418,34784011.38307418,0.0
2023-01-06,34813722.9642239,34813722.9642239,0.0
2023-01-10,34932569.2888228,34932569.2888228,0.0
2023-01-11,34962280.86997253,34962280.86997253,0.0
2023-01-12,34991992.45112225,34991992.45112225,0.0
2023-01-13,35021704.03227198,35021704.03227198,0.0
2023-01-16,35110838.775721155,35110838.775721155,0.0
2023-01-17,35140550.356870875,35140550.356870875,0.0
2023-01-18,35170261.9380206,35170261.9380206,0.0
2023-01-19,35199973.51917033,35199973.51917033,0.0
2023-01-20,35229685.10032005,35229685.10032005,0.0
2023-01-23,35318819.84376923,35318819.84376923,0.0
2023-01-24,35348531.42491896,35348531.42491896,0.0
2023-01-25,35378243.00606868,35378243.00606868,0.0
2023-01-26,35407954.587218404,35407954.587218404,0.0
2023-01-27,35437666.16836813,35437666.16836813,0.0
2023-01-30,35526800.91181731,35526800.91181731,0.0
2023-01-31,35556512.49296703,35556512.49296703,0.0
2023-02-01,35586224.07411676,35586224.07411676,0.0
2023-02-02,35615935.65526648,35615935.65526648,0.0
2023-02-03,35645647.236416206,35645647.236416206,0.0
2023-02-06,35734781.97986539,35734781.97986539,0.0
2023-02-07,35764493.561015114,35764493.561015114,0.0
2023-02-08,35794205.142164834,35794205.142164834,0.0
2023-02-09,35823916.72331456,35823916.72331456,0.0
2023-02-10,35853628.30446429,35853628.30446429,0.0
2023-02-13,35942763.047913454,35942763.047913454,0.0
2023-02-14,35972474.62906318,35972474.62906318,0.0
2023-02-15,36002186.210212916,36002186.210212916,0.0
2023-02-16,36031897.791362636,36031897.791362636,0.0
2023-02-17,36061609.37251236,36061609.37251236,0.0
2023-02-20,36150744.11596154,36150744.11596154,0.0
2023-02-21,36180455.69711126,36180455.69711126,0.0
2023-02-22,36210167.27826099,36210167.27826099,0.0
2023-02-24,36269590.44056044,36269590.44056044,0.0
2023-02-27,36358725.18400961,36358725.18400961,0.0
2023-02-28,36388436.76515934,36388436.76515934,0.0
2023-03-01,36418148.346309066,36418148.346309066,0.0
2023-03-02,36447859.927458785,36447859.927458785,0.0
2023-03-03,36477571.50860852,36477571.50860852,0.0
2023-03-06,36566706.252057694,36566706.252057694,0.0
2023-03-07,36596417.83320741,36596417.83320741,0.0
2023-03-08,36626129.41435714,36626129.41435714,0.0
2023-03-09,36655840.99550687,36655840.99550687,0.0
2023-03-10,36685552.576656595,36685552.576656595,0.0
