Code,FCF,CashEq,EquityRatio,MarketCap,CapGroup,TheoreticalValue,ValuationGap,CashRatio,FCFYield
64660,3193000000.0,2392000000.0,0.749733224530789,54912500000.0,Mid,34322000000.0,-0.37496926929205554,0.04356020942408377,0.05814705212838607
61840,2109000000.0,4193000000.0,0.7837037037037037,40621230000.0,Mid,25283000000.0,-0.3775914712577635,0.10322188668339191,0.05191866420588446
94790,1173000000.0,4600000000.0,0.5716907716026723,26311770000.0,Mid,16330000000.0,-0.37936520424129583,0.1748267030306209,0.04458080927280833
79400,1634382000.0,3343075000.0,0.5795230348551452,31834820000.0,Mid,19686895000.0,-0.3815923884601829,0.10501315854777882,0.051339445299203826
62540,6639021000.0,15089486000.0,0.35418770861589666,132812540000.0,Mid,81479696000.0,-0.3865060031228979,0.11361491919362433,0.04998790776834778
21460,3714000000.0,31156000000.0,0.5062166684912653,112126950000.0,Mid,68296000000.0,-0.39090468437784137,0.27786361797944203,0.03312316976427166
74090,3441653000.0,3340818000.0,0.4507988195787117,63630450000.0,Mid,37757348000.0,-0.4066151033035284,0.052503447641813,0.05408814490546586
52080,1421529000.0,13630537000.0,0.6258018531717747,47931620000.0,Mid,27845827000.0,-0.419050993895053,0.28437463620048725,0.029657436990445974
29860,2929040000.0,4488446000.0,0.20679396984924622,58338000000.0,Mid,33778846000.0,-0.4209803901402174,0.07693863348075011,0.05020809763790325
15180,2123000000.0,5214000000.0,0.44737305695135354,45849660000.0,Mid,26444000000.0,-0.4232454504569936,0.113719491049661,0.04630350584933454
98800,1397131000.0,6891424000.0,0.5230565461029038,36478000000.0,Mid,20862734000.0,-0.42807352376775043,0.18892000657930808,0.03830064696529415
87890,926000000.0,6442000000.0,0.44609913314069793,27701820000.0,Mid,15702000000.0,-0.4331780366777345,0.23254789757496078,0.03342740657473047
18610,2269000000.0,57594000000.0,0.4155271482116422,142872520000.0,Mid,80284000000.0,-0.43807248587762015,0.40311460874351485,0.015881290537886502
19500,1433000000.0,25949000000.0,0.707346451273331,72373400000.0,Mid,40279000000.0,-0.443455744790213,0.35854333221874335,0.019800092299104368
166A0,1276000000.0,14430000000.0,0.3690818816797105,49872640000.0,Mid,27190000000.0,-0.4548112953314683,0.2893369992043734,0.02558517054641583
45440,2279000000.0,47841000000.0,0.49505712338504604,136631440000.0,Mid,70631000000.0,-0.4830545590385346,0.3501463499177056,0.016679909104375976
39220,1746234000.0,7016616000.0,0.8294153720359771,47534580000.0,Mid,24478956000.0,-0.4850284571779113,0.14761077093770472,0.036736077188438396
40820,2271000000.0,8406000000.0,0.5847465746862125,60523380000.0,Mid,31116000000.0,-0.4858846283865838,0.13888847582537525,0.03752268957880409
212A0,3025000000.0,3274000000.0,0.5843187916128391,65302380000.0,Mid,33524000000.0,-0.48663433093862735,0.05013599810604146,0.046322967095533116
77790,3156000000.0,4311000000.0,0.8098294966676207,71757680000.0,Mid,35871000000.0,-0.5001092565980394,0.06007719313110457,0.043981355027085604
40920,3523000000.0,6427000000.0,0.6313710465822918,83541800000.0,Mid,41657000000.0,-0.501363389345214,0.07693154803942458,0.04217050626153614
66190,1945000000.0,158000000.0,0.8140158330334653,39425210000.0,Mid,19608000000.0,-0.5026532515616277,0.004007588038212099,0.04933391604001602
14910,1383000000.0,4141000000.0,0.4951285930408472,36563800000.0,Mid,17971000000.0,-0.5085029455362955,0.11325409284592958,0.037824296161777494
34750,1451000000.0,9516000000.0,0.3142431247164553,48922100000.0,Mid,24026000000.0,-0.5088927090210764,0.19451331811185538,0.029659397286706825
55370,1250000000.0,3497000000.0,0.3832699619771863,33050000000.0,Mid,15997000000.0,-0.5159757942511346,0.10580937972768532,0.037821482602118005
27800,1532000000.0,18205000000.0,0.3746008462623413,69673050000.0,Mid,33525000000.0,-0.5188239929212227,0.26129184813927336,0.021988415893950387
42750,3521000000.0,5288000000.0,0.6731527929021547,84637500000.0,Mid,40498000000.0,-0.5215123320041353,0.062478215920838874,0.041600945207502585
277A0,3065257000.0,3400508000.0,0.7429005492579175,73192020000.0,Mid,34053078000.0,-0.5347432957855242,0.04646009223409874,0.04187966119803771
64690,1947079000.0,2414389000.0,0.48308281258796376,47420800000.0,Mid,21885179000.0,-0.5384898820770633,0.050914134725689994,0.04105959831972468
350A0,3613815000.0,7875643000.0,0.4629335642468851,99600960000.0,Mid,44013793000.0,-0.558098707080735,0.07907195874417275,0.03628293341750923
19260,724000000.0,21953000000.0,0.7165374442805705,66787000000.0,Mid,29193000000.0,-0.5628939763726474,0.3287016934433348,0.010840433018401785
44310,1598696000.0,6806826000.0,0.673150484251648,52173180000.0,Mid,22793786000.0,-0.5631129634038025,0.13046599804727257,0.030642103854892494
39030,1835794000.0,4622368000.0,0.6922249592339451,53129170000.0,Mid,22980308000.0,-0.567463448045584,0.0870024508193898,0.03455341011350262
49600,1548000000.0,2132000000.0,0.35925396706023915,43709120000.0,Mid,17612000000.0,-0.5970634961307846,0.048777005805653376,0.0354159498063562
97430,74000000.0,17204000000.0,0.6157394593597195,46777280000.0,Mid,17944000000.0,-0.6163949678134342,0.3677853864098126,0.001581964577675316
73780,1389000000.0,2466000000.0,0.6496999793089179,43731000000.0,Mid,16356000000.0,-0.6259861425533374,0.05639020374562667,0.03176236537010359
45840,871000000.0,2995000000.0,0.2011986301369863,31579520000.0,Mid,11705000000.0,-0.629348387815901,0.09483994690229618,0.02758116652818029
44930,1430000000.0,3983000000.0,0.7579290245156866,52530030000.0,Mid,18283000000.0,-0.6519514647145642,0.07582329574150252,0.027222523954393327
45910,550000000.0,3338000000.0,0.9808792286321294,25621500000.0,Mid,8838000000.0,-0.6550553246297055,0.1302812091407607,0.02146634662295338
219A0,1008000000.0,6836000000.0,0.9373289902280131,50749920000.0,Mid,16916000000.0,-0.6666792775239843,0.13469971972369613,0.01986210027523196
68620,1734000000.0,2068000000.0,0.3366945821227141,59844040000.0,Mid,19408000000.0,-0.6756903444353022,0.034556490504317555,0.02897531650603803
60670,907000000.0,3863000000.0,0.5642650059057231,39961000000.0,Mid,12933000000.0,-0.6763594504642026,0.09666925252120818,0.022697129701458922
29870,204051000.0,6150386000.0,0.39844315713251266,26193570000.0,Mid,8190896000.0,-0.6872936373316046,0.23480518310409768,0.007790117956429765
18900,1550000000.0,13606000000.0,0.4724229431993059,93649920000.0,Mid,29106000000.0,-0.6892042192881745,0.14528576212344868,0.01655100185883768
68750,3120139000.0,9769401000.0,0.7164861805649412,132300000000.0,Mid,40970791000.0,-0.6903190400604686,0.07384278911564626,0.023583817082388513
70950,614000000.0,5706000000.0,0.6036535568450462,38966700000.0,Mid,11846000000.0,-0.6959968383260579,0.14643272332530083,0.015757043834864128
63630,889000000.0,17083000000.0,0.48794769116337,86691500000.0,Mid,25973000000.0,-0.7003973861335886,0.1970550746036232,0.010254753926278816
33990,1919901000.0,2901639000.0,0.5311499965956288,73943100000.0,Mid,22100649000.0,-0.7011127610284124,0.03924151137834362,0.0259645727593244
18440,1610000000.0,3353000000.0,0.47079037800687284,66334340000.0,Mid,19453000000.0,-0.7067431438980172,0.05054697159872247,0.02427098845032603
93480,875719000.0,11522986000.0,0.3053817271589487,69355400000.0,Mid,20280176000.0,-0.7075905264766694,0.16614403492734525,0.012626543859598532
278A0,1211706000.0,2900007000.0,0.813439740920657,52227840000.0,Mid,15017067000.0,-0.7124700734321006,0.05552607574810676,0.023200385081979268
51320,594000000.0,1193000000.0,0.8171521035598706,25638120000.0,Mid,7133000000.0,-0.7217814722764384,0.04653227303718057,0.023168625468638106
462A0,433000000.0,4497000000.0,0.8923700700331736,31850560000.0,Mid,8827000000.0,-0.7228620156129123,0.14119061014939768,0.013594737423769002
62080,1443000000.0,1128000000.0,0.2903805215540181,56733180000.0,Mid,15558000000.0,-0.7257689415611817,0.019882544923446915,0.025434851351537145
89190,1314000000.0,18766000000.0,0.5486565301395673,121252500000.0,Mid,31906000000.0,-0.7368631574606709,0.15476794292901178,0.01083688996103173
29290,483000000.0,11006000000.0,0.3653677028051554,60921980000.0,Mid,15836000000.0,-0.7400609763504076,0.18065729314772763,0.007928173050186484
63870,1796775000.0,6239183000.0,0.7391003460207612,95907200000.0,Mid,24206933000.0,-0.7476004616963065,0.0650543754796303,0.018734516282406327
30830,886469000.0,234729000.0,0.5335723598435462,36525600000.0,Mid,9099419000.0,-0.7508755776770265,0.006426424206583875,0.02426979981163896
21580,1244832000.0,1840290000.0,0.41592039800995023,59820740000.0,Mid,14288610000.0,-0.7611428745281319,0.030763410817051078,0.020809371465481705
62260,1351831000.0,6040469000.0,0.691544434857636,91256000000.0,Mid,19558779000.0,-0.7856713092837732,0.06619256815990182,0.014813612255632507
81050,720000000.0,420000000.0,0.8051538259268998,38175920000.0,Mid,7620000000.0,-0.8003977376314703,0.011001699500627621,0.018860056286790206
74120,96000000.0,4315000000.0,0.2967395286359751,27221400000.0,Mid,5275000000.0,-0.8062186368078056,0.15851499188138743,0.003526637131080694
36920,1474549000.0,3411129000.0,0.6042231693142193,97621500000.0,Mid,18156619000.0,-0.8140100387721967,0.034942394861787615,0.015104756636601569
48880,457608000.0,3511772000.0,0.5915465898174832,43846260000.0,Mid,8087852000.0,-0.8155406641296202,0.0800928517050257,0.010436648416535412
44990,214389000.0,7071826000.0,0.6366920600015707,53890160000.0,Mid,9215716000.0,-0.8289907471048518,0.13122666549885917,0.003978258739628904
68380,447000000.0,1332000000.0,0.4851897836112096,38848440000.0,Mid,5802000000.0,-0.8506503736057355,0.03428709106466051,0.011506253532960397
77110,1032000000.0,513000000.0,0.6480254439438113,75289500000.0,Mid,10833000000.0,-0.8561153945769331,0.006813699121391429,0.013707090630167553
14360,880000000.0,1503000000.0,0.41519551229170104,73869700000.0,Mid,10303000000.0,-0.8605246806200648,0.02034663738989058,0.011912868199004464
264A0,384000000.0,2946000000.0,0.5389308541545613,50944340000.0,Mid,6786000000.0,-0.8667958010644559,0.05782781757502404,0.007537638136052013
44250,356000000.0,1230000000.0,0.9467532467532468,38710320000.0,Mid,4790000000.0,-0.8762603874109023,0.031774472543755775,0.009196514004534192
38530,293831000.0,2716697000.0,0.7952880859375,46090740000.0,Mid,5655007000.0,-0.8773070903179251,0.05894236022246551,0.006375054945960946
49350,558000000.0,527000000.0,0.29655797101449277,50136300000.0,Mid,6107000000.0,-0.8781920484758549,0.010511346070611513,0.011129660545353366
52430,1140000000.0,3056000000.0,0.46834825061025226,132176600000.0,Mid,14456000000.0,-0.8906311707215951,0.02312058261447185,0.008624824666393294
57210,147000000.0,1288000000.0,0.8924329826942654,26056800000.0,Mid,2758000000.0,-0.894154309047926,0.04943047496238986,0.005641521598968408
77190,530388000.0,1169596000.0,0.37350185225539334,62925720000.0,Mid,6473476000.0,-0.8971251183141011,0.01858693074946143,0.008428795093643743
63780,163000000.0,7133000000.0,0.5834789419774659,89857200000.0,Mid,8763000000.0,-0.9024785993776793,0.07938150754753097,0.0018139893074789778
66660,455823000.0,2224161000.0,0.4139410698960618,70806400000.0,Mid,6782391000.0,-0.9042121757355267,0.031411863899308536,0.006437596036516473
40750,614000000.0,1482000000.0,0.7987360233349539,81069380000.0,Mid,7622000000.0,-0.9059817652484822,0.018280638139825417,0.007573759661169236
77460,368923000.0,2280951000.0,0.2895035139424167,69124400000.0,Mid,5970181000.0,-0.9136313515922019,0.03299776923922667,0.005337087916857145
63270,255356000.0,3418918000.0,0.6100834649221746,82941380000.0,Mid,5972478000.0,-0.927991576701521,0.041220896011134614,0.003078752728734439
76920,228440000.0,1028518000.0,0.4049748462828396,52504000000.0,Mid,3312918000.0,-0.9369016074965717,0.019589326527502667,0.004350906597592565
58170,187000000.0,1746000000.0,0.5098783454987834,58575600000.0,Mid,3616000000.0,-0.9382678111705215,0.029807633212463894,0.0031924555617014595
77710,85604000.0,842696000.0,0.2826541274817137,29226560000.0,Mid,1698736000.0,-0.9418769776532031,0.02883322566870682,0.0029289796678090064
60720,356414000.0,570467000.0,0.6107784431137725,76768500000.0,Mid,4134607000.0,-0.9461418811100907,0.007431003601737692,0.004642711528817158
42740,68000000.0,725000000.0,0.7132976349843819,26390220000.0,Mid,1405000000.0,-0.9467605802452576,0.027472298449956082,0.0025767121304786393
92120,107000000.0,2059000000.0,0.7098078867542973,65203060000.0,Mid,3129000000.0,-0.9520114546771271,0.03157827255346605,0.0016410272769406835
29620,247061000.0,1480907000.0,0.2731556711082223,88975200000.0,Mid,3951517000.0,-0.9555885572608996,0.016644042384844317,0.002776740035425602
42630,25144000.0,5081649000.0,0.9360015467904099,130409600000.0,Mid,5333089000.0,-0.9591050888891616,0.03896683219640272,0.00019280789144357472
14330,152000000.0,1434000000.0,0.6476659066362654,75884960000.0,Mid,2954000000.0,-0.9610726552402479,0.018897025181274393,0.002003031957847774
27760,10000000.0,913000000.0,0.30022839460694023,29714500000.0,Mid,1013000000.0,-0.9659088996954349,0.030725739958606068,0.00033653603459590434
45970,212000000.0,1065000000.0,0.6487101669195751,112276480000.0,Mid,3185000000.0,-0.9716325271330202,0.009485512905285239,0.001888195996169456
23210,103758000.0,1935288000.0,0.864406779661017,132922000000.0,Mid,2972868000.0,-0.9776344924090821,0.014559576292863485,0.0007805931298054498
46640,82610000.0,1304573000.0,0.5562310030395137,103694010000.0,Mid,2130673000.0,-0.9794523039469686,0.0125809870791958,0.0007966708973835615
38030,10000000.0,275000000.0,0.501628664495114,31844280000.0,Mid,375000000.0,-0.9882239447712431,0.008635773834421755,0.0003140281394335184
38400,17324000.0,97535000.0,0.7944814462416746,43731420000.0,Mid,270775000.0,-0.9938082275855666,0.0022303186130246855,0.00039614538014086896
